//Card Title,Card ID,Card Value,Card Type,Card Sub Type,Card Badge,Card Series,Year,Peak,Team,Franchise,LastName,FirstName,NickName,Nation,UniformNumber,DayOB,MonthOB,YearOB,Bats,Throws,Position,Pitcher Role,Contact,Gap,Power,Eye,Avoid Ks,BABIP,Contact vL,Gap vL,Power vL,Eye vL,Avoid K vL,BABIP vL,Contact vR,Gap vR,Power vR,Eye vR,Avoid K vR,BABIP vR,GB Hitter Type,FB Hitter Type,BattedBallType,Speed,Steal Rate,Stealing,Baserunning,Sac bunt,Bunt for hit,Stuff,Movement,Control,pHR,pBABIP,Stuff vL,Movement vL,Control vL,pHR vL,pBABIP vL,Stuff vR,Movement vR,Control vR,pHR vR,pBABIP vR,Fastball,Slider,Curveball,Changeup,Cutter,Sinker,Splitter,Forkball,Screwball,Circlechange,Knucklecurve,Knuckleball,Stamina,Hold,GB,Velocity,Arm Slot,Height,Infield Range,Infield Error,Infield Arm,DP,CatcherAbil,CatcherFrame,Catcher Arm,OF Range,OF Error,OF Arm,Pos Rating P,Pos Rating C,Pos Rating 1B,Pos Rating 2B,Pos Rating 3B,Pos Rating SS,Pos Rating LF,Pos Rating CF,Pos Rating RF,LearnC,Learn1B,Learn2B,Learn3B,LearnSS,LearnLF,LearnCF,LearnRF,era,tier,MissionValue,limit,owned,brefid,Buy Order High,Sell Order Low,Last 10 Price,Last 10 Price(VAR),date,packs
Celebrating 42 - Negro League Star SP Johnny Wright HoGr 1941,84883,68,2,,,Celebrating 42,1941,N,Homestead Grays,HoGr,Wright,Johnny,Needle Nose,The United States,68,28,11,1916,1,1,1,11,36,49,2,48,38,38,37,49,2,49,39,38,36,49,2,48,38,38,0,2,0,9,5,11,29,41,13,62,86,83,67,124,57,84,82,66,120,64,89,84,70,127,71,71,72,74,0,0,0,0,0,0,0,0,69,60,2,89-91,3,180,29,38,30,25,1,1,1,1,3,7,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,wrighjo02,2000,4443,3407,0,2026-04-16,1,
Snapshot SP Jaret Wright ATL 2004,83217,74,7,,,,2004,N,Atlanta Braves,ATL,Wright,Jaret,,The United States,27,29,12,1975,1,1,1,11,5,5,2,4,2,2,5,5,3,4,2,2,5,5,2,4,2,2,0,0,0,12,3,6,20,33,50,76,90,63,99,72,65,71,48,75,64,85,111,71,128,79,77,81,95,102,0,89,98,0,0,0,0,0,66,56,2,88-90,2,188,30,22,25,23,0,0,0,2,7,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,0,3,wrighja02,0,132,136,1001,2026-03-13,1,
Snapshot SS Glenn Wright PIT 1928,83535,60,7,,,,1928,N,Pittsburgh Pirates,PIT,Wright,Glenn,Buckshot,The United States,7,6,2,1901,1,1,6,0,77,71,83,49,74,82,86,69,92,49,67,107,75,72,81,50,77,74,2,2,0,61,34,58,62,59,6,1,5,1,7,1,1,5,1,7,1,1,5,1,7,1,16,0,0,0,0,0,0,0,0,0,0,0,1,6,1,89-91,3,180,78,54,73,77,0,0,0,2,10,10,0,0,0,0,0,64,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,wrighgl01,0,28,28,0,2026-03-13,1,
Hardware Heroes 3B David Wright NYM 2007,83857,100,9,,,,2007,N,New York Mets,NYM,Wright,David,Captain America,The United States,5,20,12,1982,1,1,5,0,112,91,106,106,94,123,122,97,120,109,108,125,108,89,101,105,90,122,0,0,1,76,63,85,89,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,1,7,2,92-94,4,183,107,78,99,39,0,0,0,3,3,9,0,0,0,0,102,0,0,0,0,0,0,0,1,0,0,0,0,6,5,200,0,0,wrighda03,26000,64992,59411,0,2026-03-13,1,
Veteran Presence CL Tim Worrell PHI 2004,83098,58,10,,,,2004,N,Philadelphia Phillies,PHI,Worrell,Tim,,The United States,38,5,7,1967,1,1,1,13,4,3,1,2,1,1,4,3,1,3,1,1,4,3,1,2,1,1,2,2,0,6,5,6,6,26,25,72,69,89,64,80,65,71,79,70,74,78,68,98,60,84,64,77,0,0,0,0,95,0,0,0,0,0,17,115,2,90-92,3,193,27,20,23,23,0,0,0,1,10,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,3,worreti01,0,9,8,381,2026-03-13,1,
MLB 2026 Live SP Simeon Woods Richardson MIN,82350,74,1,,,,2026,N,Minnesota Twins,MIN,Woods Richardson,Simeon,,The United States,24,27,9,2000,1,1,1,11,22,26,26,22,19,25,22,26,26,22,19,25,22,26,26,22,19,25,2,2,0,15,13,15,17,41,14,75,80,76,76,89,75,80,77,77,87,74,81,76,76,91,84,83,80,77,0,0,79,0,0,0,0,0,64,51,4,93-95,3,191,24,42,67,23,1,1,1,27,34,52,80,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,8,2,5,0,1,woodssi01,141,235,238,0,2026-03-13,1,
MLB 2026 Live SP Brandon Woodruff MIL,81948,94,1,,,,2026,N,Milwaukee Brewers,MIL,Woodruff,Brandon,,The United States,53,10,2,1993,2,1,1,11,12,10,2,6,13,8,13,10,3,6,15,9,12,11,2,6,13,8,0,0,0,18,9,23,22,61,15,88,81,90,76,93,89,83,90,76,99,88,80,90,76,89,107,99,100,90,0,0,0,0,0,0,0,0,57,47,2,96-98,4,193,19,19,62,13,3,3,5,34,17,10,52,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8,4,50,0,0,woodrbr01,4001,6987,5384,0,2026-03-13,1,
Snapshot LF Gene Woodling CLE 1956,83719,72,7,,,,1956,N,Cleveland,CLE,Woodling,Gene,,The United States,14,16,8,1922,2,1,7,0,76,81,68,134,104,50,65,83,61,144,90,35,79,81,71,131,111,56,0,0,0,25,52,44,35,55,4,1,3,1,4,1,1,3,1,4,1,1,3,1,4,2,16,0,17,17,0,0,0,0,0,0,0,0,1,25,2,90-92,3,183,5,3,9,3,0,0,0,44,103,58,0,0,0,0,0,0,59,0,0,0,0,0,0,0,1,1,1,2,2,5,0,1,woodlge01,150,346,326,0,2026-03-13,1,
Snapshot SP Hal Woodeshick HOU 1962,83148,66,7,,,,1962,N,Houston Colt .45's,HOU,Woodeshick,Hal,,The United States,46,24,8,1932,1,2,1,11,4,3,1,4,1,1,4,3,1,4,1,1,4,3,1,4,1,1,1,1,0,5,4,6,5,50,1,73,114,71,152,39,143,116,51,152,45,43,114,76,153,38,0,77,79,0,0,106,0,0,0,0,0,0,67,89,0,89-91,3,191,31,13,22,23,0,0,0,2,3,7,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,2,woodeha01,0,30,35,21194,2026-03-13,1,
Snapshot LF Smoky Joe Wood CLE 1918,83782,87,7,,,,1918,N,Cleveland,CLE,Wood,Smoky Joe,Smoky Joe,The United States,24,25,10,1889,1,1,7,0,86,91,102,71,90,82,99,99,93,80,99,95,81,89,107,69,87,77,0,0,0,51,72,73,45,55,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,17,17,0,0,0,0,0,0,0,0,1,14,2,90-92,3,180,56,52,33,59,0,0,0,42,49,57,0,0,0,25,0,0,45,0,10,0,0,0,0,0,1,0,1,0,3,15,0,1,woodjo02,1805,0,3076,14387,2026-03-13,1,
Snapshot SP Kerry Wood CHC 2000,83020,55,7,,,,2000,N,Chicago Cubs,CHC,Wood,Kerry,,The United States,34,16,6,1977,1,1,1,11,7,5,7,10,5,5,9,3,9,7,6,9,7,6,7,11,5,4,0,0,0,13,4,6,21,73,48,89,73,40,65,90,89,92,32,74,128,89,57,48,56,59,89,93,102,98,96,0,0,97,0,0,0,0,68,47,4,91-93,3,196,35,21,26,23,0,0,0,7,2,5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,woodke02,0,8,8,794,2026-03-13,1,
MLB 2026 Live LF James Wood WSH,82027,95,1,,,,2026,N,Washington Nationals,WSN,Wood,James,,The United States,29,17,9,2002,2,1,7,0,82,95,95,97,64,102,78,83,91,89,62,97,84,100,97,101,65,105,3,2,0,44,51,76,51,33,14,1,26,7,1,78,1,24,7,1,70,1,29,7,1,85,16,0,0,0,0,0,0,0,0,0,0,0,5,15,4,75-80,3,201,24,29,46,14,3,3,1,56,61,67,0,0,0,0,0,0,64,0,0,0,1,0,1,0,1,1,1,8,4,75,0,0,woodja03,4001,6192,5281,0,2026-03-13,1,
All-Time Legend SP Alex Wood LAD Peak,84043,72,4,,,,2017,Y,Los Angeles Dodgers,LAD,Wood,Alex,AWood,The United States,57,12,1,1991,1,2,1,11,16,25,1,52,17,15,14,35,1,48,19,8,18,20,1,54,17,18,0,0,0,17,3,11,28,35,12,69,79,87,83,72,70,90,99,114,43,68,76,83,73,83,0,75,0,0,0,67,0,0,0,105,0,0,60,115,2,87-89,3,193,27,13,20,21,0,0,0,3,6,7,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,0,1,woodal02,101,122,128,1001,2026-03-13,1,
MLB 2026 Live SP Bryan Woo SEA,82251,99,1,,,,2026,N,Seattle Mariners,SEA,Woo,Bryan,,The United States,22,30,1,2000,3,1,1,11,20,24,5,22,18,23,20,24,5,22,18,23,20,24,5,22,18,23,0,0,0,18,4,17,33,83,12,85,87,102,78,106,83,83,101,76,97,87,90,103,79,113,99,93,0,87,0,90,0,0,0,0,0,0,63,44,3,95-97,3,188,31,24,36,13,1,1,3,11,19,29,65,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,4,75,0,0,woobr01,9400,10250,10521,0,2026-03-13,1,
MLB 2026 Live C Connor Wong BOS,82594,70,1,,,,2026,N,Boston Red Sox,BOS,Wong,Connor,,The United States,12,19,5,1996,1,1,2,0,84,84,68,68,78,90,85,90,71,77,83,87,85,83,68,66,77,92,0,0,1,35,45,65,67,53,45,1,25,1,1,75,1,23,1,1,69,1,27,1,1,79,16,0,0,0,0,0,0,0,0,0,0,0,1,0,4,80-83,4,178,51,58,59,53,54,58,65,64,64,50,0,54,8,6,0,0,9,0,0,1,1,1,1,1,1,1,1,8,2,5,0,1,wongco01,114,147,193,0,2026-03-13,1,
Hardware Heroes 2B Tony Womack PIT 1997,82700,42,9,,,,1997,N,Pittsburgh Pirates,PIT,Womack,Tony,,The United States,5,25,9,1969,2,1,4,0,77,63,39,58,88,69,79,50,39,62,74,86,77,66,40,57,93,64,0,0,0,94,88,101,101,21,4,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,0,0,1,5,2,91-93,4,175,51,32,38,69,0,0,0,63,64,32,0,0,0,45,0,23,0,0,51,0,0,1,0,1,0,0,1,5,0,1,0,1,womacto01,0,7,7,101,2026-03-13,1,
Unsung Heroes 3B Harry Wolverton PHI 1904,82894,61,8,,,,1904,N,Philadelphia Phillies,PHI,Wolverton,Harry,Fighting Harry,The United States,91,6,12,1873,3,1,5,0,99,73,26,72,205,54,90,78,36,63,180,45,104,72,21,76,213,58,0,0,0,67,85,84,60,45,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,16,0,0,0,0,0,0,0,0,0,0,0,1,4,2,89-91,3,180,48,68,63,37,0,0,0,8,1,6,0,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,wolveha01,0,28,28,251,2026-03-13,1,
Snapshot RF Harry Wolter CHC 1917,83369,44,7,,,,1917,N,Chicago Cubs,CHC,Wolter,Harry,,The United States,84,11,7,1884,2,2,9,0,70,91,20,83,84,58,65,84,14,89,86,40,72,94,23,81,84,62,0,0,3,67,76,75,55,44,3,1,3,1,4,1,1,3,1,4,1,1,3,1,4,2,16,16,0,0,0,0,17,0,0,0,0,0,1,8,2,86-88,3,178,2,8,9,3,0,0,0,54,50,67,0,0,0,0,0,0,0,32,56,0,0,0,0,0,0,1,1,0,0,1,0,4,wolteha01,0,6,7,139,2026-03-13,1,
MLB 2026 Live RP Grant Wolfram BAL,82628,55,1,,,,2026,N,Baltimore Orioles,BAL,Wolfram,Grant,,The United States,48,12,12,1996,2,2,1,12,18,17,9,13,16,20,18,17,9,13,16,20,18,17,9,13,16,20,2,2,0,10,15,10,6,33,11,76,78,66,81,74,82,84,69,87,80,74,76,66,79,72,83,88,78,0,0,0,0,0,0,0,0,0,21,51,2,95-97,3,201,28,48,50,21,1,1,1,3,3,3,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,5,wolfrgr01,7,8,9,0,2026-03-13,1,
Veteran Presence SP Roger Wolff WS1 1945,84070,96,10,,,,1945,N,Washington Senators,MIN,Wolff,Roger,,The United States,17,10,4,1911,1,1,1,11,16,20,1,66,25,7,10,11,1,82,14,4,19,23,1,61,29,8,0,0,0,16,4,6,28,40,14,79,108,107,108,108,69,70,98,74,62,86,134,115,129,145,82,97,0,0,0,0,0,0,0,0,0,83,99,64,4,90-92,3,183,30,44,32,21,0,0,0,2,5,9,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,75,0,2,wolffro01,0,7499,6081,0,2026-03-13,1,
Historical All-Star CL Mark Wohlers ATL 1996,83881,75,5,,,,1996,N,Atlanta Braves,ATL,Wohlers,Mark,,The United States,43,23,1,1970,1,1,1,13,4,2,1,3,1,1,4,3,1,3,1,1,4,2,1,3,1,1,0,0,0,8,4,6,11,25,5,109,65,88,73,51,130,69,76,79,49,95,63,97,69,53,74,89,0,0,0,0,139,0,0,0,0,0,17,33,2,89-91,4,193,23,20,22,23,0,0,0,5,9,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,0,1,wohlema01,105,124,115,1529,2026-03-13,1,
MLB 2026 Live SS Bobby Witt Jr. KC,82379,100,1,,,,2026,N,Kansas City Royals,KCR,Witt Jr.,Bobby,,The United States,7,14,6,2000,1,1,6,0,96,116,94,71,94,95,97,117,96,74,96,95,96,116,94,71,94,95,2,2,1,97,98,97,93,57,44,1,41,19,23,79,1,41,19,24,76,1,42,19,23,82,16,0,0,0,0,0,0,0,0,0,0,0,38,33,3,92-94,3,185,99,86,99,94,2,2,2,57,59,80,0,0,0,0,0,103,0,0,0,0,1,1,1,1,1,1,1,8,5,200,0,0,wittbo02,0,24444,26809,0,2026-03-13,1,
Snapshot RF Whitey Witt PHA 1921,83553,62,7,,,,1921,N,Philadelphia Athletics,OAK,Witt,Whitey,,The United States,16,28,9,1895,2,1,9,0,79,73,56,92,89,73,72,92,70,105,75,70,84,67,48,89,94,75,0,0,0,62,73,65,51,51,2,1,5,1,7,1,1,5,1,7,1,1,5,1,7,1,16,0,0,0,0,0,0,0,0,0,0,0,1,1,1,89-91,3,170,5,7,7,7,0,0,0,60,66,54,0,0,0,0,0,0,0,0,59,0,0,1,0,1,1,1,1,1,1,2,0,0,wittwh01,0,29,28,251,2026-03-13,1,
MLB 2026 Live SS Masyn Winn STL,81878,81,1,,,,2026,N,St. Louis Cardinals,STL,Winn,Masyn,Energizer Bunny,The United States,0,21,3,2002,1,1,6,0,88,80,66,73,93,82,91,92,71,81,94,87,87,76,65,71,93,81,1,1,0,42,53,78,56,75,61,53,50,31,33,85,54,52,31,32,94,53,50,32,36,78,70,0,69,56,0,0,0,0,0,0,0,0,39,48,3,95-97,3,180,92,77,110,88,2,2,3,69,58,103,11,0,0,0,0,97,0,0,0,0,1,1,1,1,1,1,1,8,3,10,0,1,winnma01,1001,1301,1270,0,2026-03-13,1,
MLB 2026 Live RP Keaton Winn SF,81723,67,1,,,,2026,N,San Francisco Giants,SFG,Winn,Keaton,,The United States,67,20,2,1998,1,1,1,12,22,16,3,16,18,26,22,16,3,16,18,26,22,16,3,16,18,26,0,0,0,14,8,16,19,54,6,70,77,87,79,73,70,74,87,78,67,70,81,87,82,79,77,75,0,0,0,75,78,0,0,0,0,0,44,31,2,96-98,3,193,22,1,48,19,3,3,2,25,15,28,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,1,2,0,2,winnke01,0,39,38,0,2026-03-13,1,
MLB 2026 Live RP Cole Winn TEX,82199,52,1,,,,2026,N,Texas Rangers,TEX,Winn,Cole,,The United States,60,25,11,1999,1,1,1,12,16,9,2,5,10,22,17,9,2,6,10,24,16,9,2,5,10,22,0,0,0,25,31,22,22,59,12,67,81,59,77,90,69,82,60,77,92,65,80,59,76,89,83,74,73,75,0,0,0,0,0,0,0,0,44,31,4,96-98,3,188,22,22,41,10,1,1,1,20,18,7,53,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8,0,1,0,4,winnco01,0,9,9,0,2026-03-13,1,
Historical All-Star LF Jesse Winker CIN 2020,83787,93,5,,,,2020,N,Cincinnati Reds,CIN,Winker,Jesse,Wink,The United States,33,17,8,1993,2,2,7,0,97,106,92,81,107,86,50,14,46,92,70,27,114,135,105,77,124,98,2,2,0,5,9,16,10,5,8,1,1,1,1,1,1,1,1,1,1,1,4,1,1,10,16,0,0,0,0,0,0,0,0,0,0,0,1,10,2,91-93,4,188,6,9,5,9,0,0,0,37,95,44,0,0,0,0,0,0,47,0,36,0,0,0,0,0,1,0,1,7,4,50,0,1,winkeje01,0,4599,4665,0,2026-03-13,1,
Snapshot C Ivey Wingo CIN 1917,83711,66,7,,,,1917,N,Cincinnati Reds,CIN,Wingo,Ivey,,The United States,30,8,7,1890,2,1,2,0,94,82,65,57,150,66,94,44,84,42,99,87,92,90,58,61,167,57,2,2,0,49,54,61,43,59,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,1,4,2,89-91,4,178,5,6,3,7,42,61,75,6,2,10,0,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,4,wingoiv01,0,28,29,423,2026-03-13,1,
MLB 2026 Live 2B Will Wilson SEA,82224,41,1,,,,2026,N,Seattle Mariners,SEA,Wilson,Will,,The United States,85,21,7,1998,1,1,4,0,52,58,61,66,57,49,53,62,65,69,55,53,52,57,60,65,58,48,0,0,0,32,33,67,53,56,55,1,25,1,1,74,1,26,1,1,77,1,24,1,1,72,16,0,0,0,0,0,0,0,0,0,0,0,1,0,4,90-92,3,178,64,73,59,62,1,1,1,57,58,60,0,0,0,69,12,0,0,0,0,0,1,1,1,1,1,1,1,8,0,1,0,4,wilsowi03,0,8,8,0,2026-03-13,1,
MLB 2026 Live RP Steven Wilson TB,82524,50,1,,,,2026,N,Tampa Bay Rays,TBD,Wilson,Steven,,The United States,24,24,8,1994,1,1,1,12,24,10,1,16,25,23,24,10,1,16,25,23,24,10,1,16,25,23,0,0,0,12,11,5,19,54,11,79,67,67,55,92,78,64,67,54,86,80,70,68,57,97,87,91,0,80,0,0,0,0,0,0,0,0,15,44,4,94-96,3,191,13,15,55,16,1,1,1,11,18,33,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,11,wilsost02,0,7,9,0,2026-03-13,1,
Snapshot C Jimmie Wilson STL 1929,83693,73,7,,,,1929,N,St. Louis Cardinals,STL,Wilson,Jimmie,Ace,The United States,12,23,7,1900,1,1,2,0,89,82,60,81,108,74,89,107,72,86,112,72,89,74,51,80,107,75,0,0,0,58,42,58,58,57,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,1,6,2,90-92,4,183,3,9,1,1,67,68,73,4,8,7,0,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,0,1,wilsoji01,0,135,115,556,2026-03-13,1,
MLB 2026 Live SS Jacob Wilson ATH,82270,71,1,,,,2026,N,Athletics,OAK,Wilson,Jacob,,The United States,5,30,3,2002,1,1,6,0,102,87,65,62,122,85,107,93,70,65,127,88,101,85,64,62,121,84,2,2,0,16,16,67,75,44,35,1,27,6,1,79,1,27,6,1,80,1,26,6,1,78,16,0,0,0,0,0,0,0,0,0,0,0,5,9,4,75-80,3,188,76,85,68,65,1,1,1,55,51,59,0,0,0,0,0,69,0,0,0,0,1,1,1,1,1,1,1,8,2,5,0,5,wilsoja05,140,268,249,0,2026-03-13,1,
All-Time Legend SP Jack Wilson BOS Peak,84017,53,4,,,,1937,Y,Boston Red Sox,BOS,Wilson,Jack,Black Jack,The United States,18,12,4,1912,1,1,1,11,47,63,39,34,66,27,49,52,28,32,72,18,47,66,43,35,65,30,0,0,0,18,4,6,28,54,22,83,71,52,73,68,71,68,50,77,50,92,71,54,66,83,73,0,94,0,0,0,0,0,0,0,115,0,59,96,3,90-92,4,180,30,26,26,23,0,0,0,7,7,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,wilsoja01,0,7,8,101,2026-03-13,1,
Unsung Heroes SP Highball Wilson WS1 1903,82798,50,8,,,,1903,N,Washington Senators,MIN,Wilson,Highball,,The United States,72,9,8,1878,3,1,1,11,9,24,1,16,9,6,9,23,1,16,9,6,10,25,2,17,10,7,0,0,0,32,35,42,25,27,58,39,64,92,62,70,38,60,92,61,60,41,69,93,64,79,42,50,0,0,0,0,63,0,0,0,0,0,86,59,2,90-92,3,183,23,20,20,16,0,0,0,2,9,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,wilsohi01,0,7,7,190,2026-03-13,1,
Rookie Sensation CF Glenn Wilson DET 1982,84356,69,3,,,,1982,N,Detroit Tigers,DET,Wilson,Glenn,,The United States,12,22,12,1958,1,1,8,0,79,67,88,51,85,75,87,79,68,53,79,94,76,63,94,51,87,68,0,0,0,36,43,52,42,49,6,1,5,1,7,1,1,5,1,7,1,1,5,1,7,1,16,16,0,0,0,0,0,0,0,0,0,0,1,3,1,90-92,3,185,7,4,4,8,0,0,0,81,83,101,0,0,0,0,0,0,13,82,21,0,0,0,0,0,1,1,1,4,1,2,0,1,wilsogl01,0,29,29,10344,2026-03-13,1,
MLB 2026 Live SP Bryse Wilson PHI,84624,56,1,,,,2026,N,Philadelphia Phillies,PHI,Wilson,Bryse,,The United States,46,20,12,1997,1,1,1,11,25,19,23,30,24,26,25,19,23,30,24,26,25,19,23,30,24,26,0,0,0,17,12,20,19,44,40,62,69,87,65,79,59,68,85,62,80,65,72,90,69,78,68,0,68,69,74,0,0,0,0,0,0,0,52,49,4,94-96,3,185,40,41,61,22,0,0,1,49,42,58,88,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,8,0,1,0,5,wilsobr02,6,10,11,0,2026-03-19,1,
Snapshot CF Bill Wilson PHA 1954,83579,60,7,,,,1954,N,Philadelphia Athletics,OAK,Wilson,Bill,,The United States,93,6,11,1928,1,1,8,0,54,65,93,92,73,30,60,81,80,100,82,30,53,60,98,90,71,31,2,2,0,37,34,44,51,23,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,0,0,0,0,0,0,0,0,0,0,1,12,2,90-92,2,188,8,5,2,2,0,0,0,69,60,54,0,0,0,0,0,0,23,53,12,0,0,0,0,0,1,1,0,2,1,2,0,1,wilsobi02,0,28,27,0,2026-03-13,1,
Snapshot RP Alex Wilson DET 2016,83115,62,7,,,,2016,N,Detroit Tigers,DET,Wilson,Alex,Willy,Saudi Arabia,30,3,11,1986,1,1,1,12,4,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,1,1,1,0,5,4,6,5,28,47,52,89,85,94,81,48,88,71,94,76,56,91,95,94,86,62,64,0,76,0,0,0,0,0,0,0,0,19,115,3,89-91,3,183,30,20,24,23,0,0,0,3,2,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,4,wilsoal01,0,28,29,254,2026-03-13,1,
Hardware Heroes SS Maury Wills LAD 1965,82723,78,9,,,,1965,N,Los Angeles Dodgers,LAD,Wills,Maury,,The United States,30,2,10,1932,3,1,6,0,113,62,1,55,128,95,102,78,1,65,93,105,114,53,1,50,141,92,1,1,1,121,117,120,124,86,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,17,17,0,0,0,0,0,0,0,0,1,11,2,90-92,2,180,106,87,97,95,0,0,0,4,7,9,0,0,0,0,112,108,0,0,0,0,0,0,1,1,0,0,0,3,2,5,0,1,willsma01,125,197,213,21040,2026-03-13,1,
Rookie Sensation 2B Bump Wills TEX 1977,84365,72,3,,,,1977,N,Texas Rangers,TEX,Wills,Bump,,The United States,1,27,7,1952,3,1,4,0,79,72,61,82,78,83,72,60,43,73,80,65,83,77,65,85,78,89,0,0,0,78,82,77,96,52,6,1,2,1,3,1,1,2,1,3,1,1,2,1,3,2,16,0,0,0,0,0,0,0,0,0,0,0,1,13,2,90-92,4,175,89,69,58,60,0,0,0,4,2,6,0,0,0,88,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,5,0,1,willsbu01,0,120,116,551,2026-03-13,1,
MLB 2026 Live 3B Ben Williamson TB,82520,48,1,,,,2026,N,Tampa Bay Rays,TBD,Williamson,Ben,,The United States,15,5,11,2000,1,1,5,0,73,83,38,66,73,75,75,89,49,70,76,75,73,81,35,65,73,75,0,0,0,42,52,80,58,62,14,1,26,1,1,78,1,25,1,1,75,1,27,1,1,81,16,0,0,0,0,0,0,0,0,0,0,0,1,23,4,75-80,3,183,83,89,71,53,1,1,1,62,64,62,0,0,0,0,82,0,0,0,0,0,1,1,1,1,1,1,1,8,0,1,0,9,willibe03,0,8,10,0,2026-03-13,1,
Negro League Star SP Tom Williams CAG 1920,84436,68,2,,,,1920,N,Chicago American Giants,CAG,Williams,Tom,,The United States,28,28,9,1896,1,1,1,11,27,61,3,61,34,12,29,62,4,63,36,13,27,61,3,61,34,12,0,2,0,31,3,6,28,34,15,49,80,97,76,88,49,81,97,76,93,49,78,98,76,84,61,0,57,70,0,0,63,61,0,0,0,0,72,60,2,89-91,3,178,48,29,28,41,1,1,1,9,4,2,84,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,willito03,27,68,59,5963,2026-03-13,1,
Hardware Heroes LF Ted Williams BOS 1948,82757,100,9,,,,1948,N,Boston Red Sox,BOS,Williams,Ted,The Kid,The United States,9,30,8,1918,2,1,7,0,121,114,90,150,113,118,107,133,77,134,79,141,125,108,94,155,128,111,1,1,3,31,21,90,42,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,17,0,0,0,0,0,0,0,0,0,1,20,2,90-92,3,191,4,1,9,3,0,0,0,59,79,62,0,0,0,0,0,0,71,0,0,0,0,0,0,0,1,0,0,2,5,200,0,0,willite01,65199,100000,101265,0,2026-03-13,1,
Negro League Star SP Smokey Joe Williams SABB 1909,84548,94,2,,,,1909,N,San Antonio Black Bronchos,SABB,Williams,Smokey Joe,Cyclone,The United States,10,6,4,1886,1,1,1,11,69,80,85,65,55,83,70,80,86,66,57,83,69,80,85,65,55,83,0,0,0,26,3,12,29,40,17,102,88,89,85,94,99,92,85,93,91,104,84,92,79,96,78,95,100,117,0,0,0,0,0,0,0,0,75,60,2,89-91,3,191,29,27,27,25,1,1,1,53,59,65,66,0,52,0,0,0,0,0,56,0,1,0,0,0,0,0,1,0,4,50,0,1,willijo99,20069,22222,18785,0,2026-03-13,1,
Negro League Star 2B Marvin Williams PhSt 1944,84567,96,2,,,,1944,N,Philadelphia Stars,PhSt,Williams,Marvin,Tex,The United States,34,12,2,1920,1,1,4,0,91,103,101,39,89,91,92,103,101,48,91,91,91,103,101,37,89,91,0,0,3,62,49,70,57,22,28,1,11,1,7,20,1,11,1,7,20,1,11,1,7,21,16,0,0,0,0,0,0,0,0,0,0,0,1,9,1,89-91,4,183,88,65,47,93,0,0,0,55,62,68,0,0,85,97,64,0,64,0,60,1,1,1,1,0,1,0,1,1,4,75,0,0,willima12,12250,15000,15417,14052,2026-03-13,1,
